Categoria;Tipologia;Codice;Descrizione1;Descrizione2;DescrizioneLungaHtml;Marca;Giacenza;UrlImgBig;Prezzo;Aliquota;CampoVuoto1;Peso
"CASE PER PC";"Case PC";"LP-02BR";"CASE MICRO-ATX LP-02 BLACK & RED 450W 20/24pin SATA";"Eccellente Case MICRO-ATX, con ottime rifiniture e colori metallici come il rosso ed il nero, che rende questo case elegante nel suo design.Monta alimentatore normale ATX è non MICRO-ATX.";"<p>Eccellente Case MICRO-ATX, con ottime rifiniture e colori metallici come il rosso ed il nero, che rende questo case elegante nel suo design.<br><br>Monta alimentatore normale ATX &egrave; non MICRO-ATX.<br><br>LP Series Modell LP-02 HTPC - Slim Tower <br>45 cm x 10,0 cm x 36,0 cm<br>2 x USB 1 x Audio - line-Out  1 x Audio - Eingang 1x Audio Mic<br><br>2 x USB - USB Typ A, 4-polig <br>1x Audio Mic- Mini-Phone Stereo 3.5 mm<br>1 x Audio - line-Out - Mini-Phone Stereo 3.5 mm (AC97/HD AUDIO)<br>1 x Audio - Eingang - Mini-Phone 3,5 mm</p>";"WUP MEDIA";"1";"http://www.entropic.it/Public/foto/case_lp02_black-silver.jpg";"42,50";"21";"";"8,5"
"CASE PER PC";"Case PC";"4719512013441";"CASE COOLER MASTER SILEO 500 LIGHT BLACK NO ALIMENTATORE";"Case SILEO 500 Mid Tower Black w/ Sound Proof assoluto silenzio - Questo case non comprende l'alimentatore.";"<p>Sileo 500 &egrave; il nuovo chassis di Cooler Master in grado di assorbire definitivamente il rumore in modo da mantenere l'ambiente nel silenzio pi&ugrave; assoluto. Sileo 500 incorpora al suo interno una completa dotazione di componenti che riducono in maniera sostanziale il rumore prodotto dai componenti hardware. <br>Sulla parte superiore, inferiore e sulle pareti laterali &egrave; montato uno speciale materiale fonoassorbente, mentre delle speciali guaine di gomma anti-vibrazioni sono collocate nello scomparto dedicato agli hard disk, inoltre, lo spazio dove trova posto l'alimentatore &egrave; strutturato per ridurre il pi&ugrave; possibile il rumore da esso prodotto.Caratteristica importante del Sileo 500 &egrave; che &egrave; completamente tool-free quindi &egrave; possibile upgradare il sistema in maniera semplice ed intuitiva senza l'ausilio di attrezzi. Sileo 500 crea intorno a s&egrave; l quiete pi&ugrave; assoluta, si rivela quindi la scelta ideale da collocare in ambienti di lavoro o in stanze dedicate allo studio, dove spesso anche il pi&ugrave; piccolo rumore risulta sgradito. <br><br>- Design fonoassorbente per un'esperienza di quiete assoluta <br>- Sottili buchi di ventilazione collocati tra i pannelli laterali e frontali <br>- Facile accesso al pannello I/O frontale con supporto per e-SATA <br>- Design tool-free 5.25&quot; e 3.5&quot; per una facile installazione ed aggionramento del sistema <br>- Design in alluminio <br>- Guaine interne anti-vibrazioni per ridurre il rumore prodotto dagli hard disk <br>- Led frontali <br>- Colore: Nero <br>- Dimension: (D)480 x (W)200 x (H)432mm <br>- Peso: 9.7 kg; <br>- Formato M/B: Micro-ATX, ATX <br>- Vani da 5,25: 5 Esposti <br>- Vani da 3,25: 1 Esposti; 4 Nascosti <br>- Pannello di I/O: USB x 2, eSATA x 1, Mic x 1, <br>- Audio: x 1 <br>- Raffreddamento: Ventola frontale da 120 x 25mm, Ventola posteriore da 120 x 25mm <br>- Alimentazione: Standard ATX PS2 (opzionale)</p>";"COOLER MASTER";"1";"http://www.entropic.it/Public/foto/case-cooler-master-sileo-50.jpg";"52,30";"21";"";"11"
"CASE PER PC";"Case PC";"AM-932-RWN1-GP";"CASE COOLER MASTER HAF 932 AMD EDITION BIG TOWER BLACK&RED NO ALIMENTATORE";"Big Tower Cooler Master HAF 932 versione AMD , ottimo per Server o PC Gaming. Non comprende l'alimentatore.";"<p>Fondendo estetica ed ampio spazio interno, HAF 932 si offre all'utilizzatore come un Hi-Tower senza compromessi; ed oggi, in versione AMD EDITION, con la superficie esterna verniciata in rosso corsa ed il pannello laterale nero dotato di finestra trasparente, offre un ulteriore tocco di aggressivit&agrave; in pi&ugrave;. <br><br><br><br>    Caratteristiche Tecniche:<br><br>Colori: Nero <br>Dimensioni: 243 x 560 x 564 mm 9.5 x 22.04 x 22.2 inches <br>Peso : 13.2 kg <br>Materiale: Plastica e Alluminio <br>Formato M/B: Micro-ATX / ATX / E-ATX <br>Colore: Nero. <br>Materiale: Corpo in SECC + Mesh. <br>Dimensioni: 243 x 560 x 564 mm. <br>Formato M/B: Micro-ATX /ATX / E-ATX. <br>Pannello di I/O: USB 2.0 x 4, eSATA x 1, <br>IEEE1394a x 1, MIC x 1, Audio x 1 (supporta HD / AC97 Audio). <br>5 Vani da 5,25'' + 5 Vani da 3,5''. <br>7 slot di espansione. <br><br>Raffreddamento: <br>Frontale: <br>230 mm fan x 1 dotata di led rosso <br>Posteriore: <br>140 mm fan x 1 dotata di led rosso <br>Superiore: <br>230 mm fan x 1 (supporta 120 mm fan x 3 oppure 120 mm fan x 1 + 230 mm x 1)</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/big-tower-cooler-haf932amd.jpg";"119,00";"21";"";"20"
"CASE PER PC";"Case PC";"CMRC330KKKN1";"CASE COOLER MASTER ELITE 330  FULL BLACK NO ALIMENTATORE";"Case middle Tower. Può alloggiare 5 unità da 3,25 e 4 unità da 5,25.Colore Nero. Non provvisto di alimentatore.";"<p>Struttura con sistema che non richiede l'uso di attrezzi per l'assemblaggio o la rapida manutenzione <br>Il design a maglia metallica del pannello anteriore fornisce il flusso d'aria necessario per massimizzare il sistema di raffreddamento e le prestazioni <br>Filtro dell'aria anteriore lavabile incorporato <br>Le ventole da 120 poste sul frontale e in opzione anche sul pannello laterale offrono il massimo rapporto tra circolo d'aria e silenziosit&agrave; <br>La costruzione solida rende il telaio durevole e robusto <br><br> <br>   Dati Tecnici Cabinet:<br> <br>Colori Disponibili Nero <br>Dimensioni (W)203 x (H)413 x (L)486 mm <br>Peso 6 Kg <br>Materiale SECC <br>Supporto Schede Madri  ATX, Micro-ATX <br>Slot Disponibili da 5.25'' 4(Exposed) <br>Slot Disponibili da 3.5'' 2(Exposed), 5 (Hidden) <br>Ventilazione One 120mm front fan(Optional)<br>One 120mm rear fan <br>I/O Panel USB 2.0 x 2, MIC x 1, SPK x 1 <br>Slot d'Espansione 7 <br>Alimentatore Standard ATX PS2 (optional)</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/cooler-master-cmrc330kkkn1.jpg";"27,10";"21";"";"10"
"CASE PER PC";"Case PC";"CMRC350KKP500";"CASE COOLER MASTER CMP 350 BLACK ALIMENTATORE 500W";"Ideale per upgrade ed assemblaggi in catena di produzione, il midi tower 350 offre ampi spazi e un avanzato sistema di flusso dell'aria, laterale, frontale e posteriore.";"<p>Cooler Master presenta una combinazione di grande valore: il case 350, unico nel suo genere e con soluzioni all'avanguardia e l'alimentatore da 500W con ciclo di vita di 100,000 ore e protezione per OVP ed OPP. Ideale per upgrade ed assemblaggi in catena di produzione, il midi tower 350 offre ampi spazi e un avanzato sistema di flusso dell'aria, laterale, frontale e posteriore.<br><br><br>- Colore Black<br>- Dimensioni( W) 180 x (H) 408 x (D) 454 mm <br>- Peso 4.7 kg/5.4kg<br>- Materiale Steel body , ABS plastic front bezel<br>- Formato M/B ATX / m-ATX<br>- Vani da 5,25 4 Exposed<br>- Vani da 3,25 6 Hidden 1 Exposed<br>- Pannello di I/O SB 2.0 x 2 , Spk x 1 , Audio x 1 , IEEE 1394a x 1 (optional)<br>- Raffreddamento Frontale: 120 x 25 mm fan x 1 (optional) Rear: 120 x 25 mm fan x 1 / 1200 RPM / 17 dBA (pre-install) ; 80 / 90mm x 1 (optional)<br>- Slot di espansione 7<br>- Certification Standard ATX PS2 / EPS 12V (optional)</p>";"COOLER MASTER";"23";"http://www.entropic.it/Public/foto/case_coolermaster_cmrc350kk.jpg";"46,50";"21";"";"8"
"CASE PER PC";"Case PC";"CMRC590KKN";"CASE COOLER MASTER CENTURION 590 BLACK FULL 9 BAY NO ALIMENTATORE";"Il Centurion 590 è provvisto di fori passanti sul retro sviluppati per il passaggio di tubi di un eventuale impianto di raffreddamento a liquido. Alimentatore non incluso !";"<p>RC-590-KKN1-GP<br>Gli appassionati di pc non sono estranei al nome Cooler Master. Marchio leader per il design e le performance di raffreddamento superbe, usare Cooler Master vuol dire usare il meglio. Oggi Cooler Master &egrave; orgogliosa di lanciare l'ultimo case per pc nella sua serie Centurion vincitore di tantissimi premi - il Centurion 590. Il pannello frontale a griglia nera, semplice e rapido da assemblare e un interno extra-capiente, il Centurion 590 offre un case mid-tower valido per ogni target d'utenza.<br><br>Audace ed elegante, il Centurion 590 &egrave; proprio come appare. Il suo pannelo frontale presenta una struttura completamente in griglia metallica che assicura un flusso d'aria superiore. Aggiungete a questo una ventilazione a lato e sul pannello superiore e otterrete un case per PC capace di mantenere al fresco i sistemi pi&ugrave; diffusi. Infatti il Centurion 590 pu&ograve; ospitare fino ad 8 ventole da 120mm per una ventilazione ottimale. Il raffreddamento non vi basta? Il Centurion 590 &egrave; provvisto di fori passanti sul retro sviluppati per il passaggio di tubi di un eventuale impianto di raffreddamento a liquido.<br><br><br>- Colore: Nero<br>- Dimensioni: 210x440x510 <br>- Peso: 8.5 kg<br>- M/B compatibili: ATX, Micro ATX<br>- Drive: 5.25&quot;: 9<br>- Drive: 3.25&quot;: 4 visibili, 1 interni<br>- Sistema di raffreddamento: 1 ventola frontale 120x120x25, 1 ventola frontale 120x120x25 nel pannello posteriore, supporta ventole da 12 cm, 9 cm e 8 cm nel pannello posteriore<br>- Fissaggi scheda PCI senza viti, vani per unit&agrave; senza viti, pannello frontale a rete<br>- I/O pannello: USB 2.0x2, MIC x1, SPK x1, IEEE 1394 x1<br>- Alimentatore: Standard ATX PS2 Opzionale</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/cooler-master-cmrc590kkn1.jpg";"56,90";"21";"";"12"
"CASE PER PC";"Case PC";"CMRC690KKN1";"CASE COOLER MASTER X-CALADE CM690 BLACK NO ALIMENTATORE";"Non comprende l'alimentatore.";"<p>Guardando il CM690 &egrave; facile essere colpiti dalla sua linea elegante ed accattivante, dal suo disegno innovativo, ma il CM 690 &egrave; molto pi&ugrave; che semplicemente bello. Il CM 690 &egrave; dotato di un design unico, mescola efficacemente tra di loro forza e robustezza, forma e funzione, eleganza e raffinatezza, mettendo a disposizione degli utenti un case senza nessun compromesso. <br><br><br>Colore: Nero <br>Dimensioni: (W)213 X (H)482 x (mm di D)524.5 <br>Peso 9.8 kg <br>Formato M/B: ATX, Micro-ATX <br>Vani: 5 da 5,25 Visibili <br>Vani: 1 da 3,25 Visibile (convertibile in uno da 5.25) <br>Pannello I/O: USB 2.0x2, IEEE 1394 x1, x1 di MIC, SATA x 1, il x1 di SPK (sostenga Audio di HD) Fronte di Raffreddamento : Ventola 1x120 mm Blu, 1200 rpm, 21 dBA, Retro: Ventola 1x120 mm, 1200 rpm, 21 dBA, Cima: 120 o 140 mm ventilano x 2 (Opzionale), Fondo: 120 mm ventilano x 1 (Opzionale),Sinistra: 2x120mm (uno &egrave; opzionale), Destra: un 8 <br>Alimentatore: ATX PS2 Standard / EPS 12V (Opzionale)</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/cooler-master-cmrc690kkn1.jpg";"54,90";"21";"";"12"
"CASE PER PC";"Case PC";"CMRC922MKKN1";"CASE COOLER MASTER MINI HAF 922  BLACK NO ALIMENTATORE";"Case CM Storm Mini HAF 922  Tower - Per professionisti del Gaming - Non è incluso l'alimentatore 2 ventole 20cm";"<p>Dopo il successo del case Haf 932, Cooler Master estende la linea con un case pi&ugrave; piccolo, il Haf 922. Ha un robusto aspetto e un design che caratterizza una bestia non ancora domata. Piccolo ma con tutto al suo posto! Esso ospita tutti i tipi di hardware high-end, grazie al suo ampio interno e supporta fino a tre ventola da 200 millimetri per il massimo flusso d'aria a minimo il rumore. <br><br>Alte prestazioni di raffreddamento <br>User Friendly <br>All'interno i vostri cavi saranno tutti nel massimo ordine grazie a canaline predisposte per portare i cavi da una parte all'altre <br><br><br>    Caratteristiche TEcnioche:<br><br>- Colore: Nero<br>- Materiale: Steel<br>- Dimensioni: 253x502x563 mm<br>- Peso: 8.7/10.9 Kg<br>- Tipo di scheda madre supportata: ATX/Micro-ATX<br>- Alloggiamenti 5.25&quot;: 5 visibili (uno convertibile a 3,5&quot;)<br>- Alloggiamenti 3.5&quot;: 5 interni, 1 visibile<br>- I/O Panel: USB 2.0 x 2, Mic x 1, SPK x 1, eSATA x 1, Audio x 1 (supporta HD/AC97 Audio)<br>- Slot di espansione: 7 + 1<br>- Sistema di raffreddamento: Frontale: 1 x ventola da 200 mm con led rosso on/off 700 RPM 19dBA - Superiore: 1 x ventola da 200 mm 700 RPM 19dBA - Posteriore: 1 x ventola da 200 mm 1200 RPM 17dBA - Fondo: 1 x ventola da 120/140 mm (opzionale)<br>- Alimentatore: ATX PS2/EPS 12V (opzionale)</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/case_coolermaster_haf922.jpg";"89,20";"21";"";"13"
"CASE PER PC";"Case PC";"IT-331-KKP1-GP";"CASE COOLER MASTER ELITE 331 BLACK ALIMENTATORE 520W CMIT331KKP1";"Il Case comprende un alimentatore passivo ultrasilenzioso da 520 Watt Extreme Power.";"<p>Il case ELITE 331 della Cooler Master &egrave; il case adatto ad ogni esigenza, sia questa di lavoro, di casa o svago. Elegante, piccolo e confortevole garantisce facilit&agrave; di montaggio e manutenzione grazie alla struttura leggera ma robusta e alla disposizione interna dell'hardware dopo il montaggio. Facile da installare per gli utenti meno esperti e pratico per gli utenti pi&ugrave; smaliziati, garantisce manutenzioni rapide e prive di ingombri. <br><br> <br>   Dati Tecnici Cabinet:<br> <br>- Colore: nero<br>- Dimensioni: 486x203x413 mm<br>- Materiale: Secc<br>- Peso: 6kg<br>- Scheda madre supportata: ATX, Micro-ATX<br>- Drive 5,25&quot;: 4<br>- Drive 3,25&quot;: 2 esterni + 5 interni<br>- Ventole: 1x120 mm frontale (opzionale), 1x120 mm posteriore<br>- Pannello I/O: USB 2.0x2, Micx1, SPKx1<br>- Alimentatore ATX 520 Watt Extreme Power.</p>";"COOLER MASTER";"22";"http://www.entropic.it/Public/foto/cooler-master-rc-331-kkp-1.jpg";"53,95";"21";"";"10"
"CASE PER PC";"Case PC";"IT-334--KKP1-GP";"CASE COOLER MASTER ELITE 334 BLACK ALIM. 520W CMIT334KKP1";"Il Case comprende un alimentatore passivo ultrasilenzioso da 520 Watt Extreme Power.";"<p>Un case per tutti, per tutti coloro che cercano, maneggevolezza, solidit&agrave;, facilit&agrave; di assemblaggio e di manutenzione, eleganza e resistenza. L'Elite 334 &egrave; caratterizzato dalle migliori soluzioni di raffreddamento .&Egrave; un case adatto per qualsiasi occasione, sia da ufficio che da casa, sia per il gioco che per le classiche applicazioni, un case universale! <br><br>Struttura di semplice assemblaggio senza attrezzi per una rapida manutenzione<br>il design del pannello frontale con griglia metallica assicura un superiore flusso d'aria e una massima performance di raffreddamento<br>Filtro frontale antipolvere lavabile<br>Ventole da 120mm poste davanti e dietro per garantire al case la migliore ventilazione possibile mantenendo il sistema silenzioso<br>La struttura solida dona al case resistenza e affidabilit&agrave;<br><br><br>- Mid tower <br>- Dimensioni max scheda madre: ATX <br>- Schede madri compatibili: ATX, microATX <br>- Conformit&agrave; alle specifiche ATX / PS/2 Qta moduli interni 5 Qta moduli accessibili frontalmente 6 <br>- Larghezza: 20.3 cm <br>- Profondit&agrave;: 48.6 cm <br>- Altezza: 41.3 cm <br>- Peso: 6 kg <br>- Colore: Nero <br>- Ventilatori: Frontale : 1 x 12 cm - ( 0 installata) ¦ Posteriore : 1 x 12 cm - ( 1 installata) <br>- Vani d'espansione totali (liberi) 4 ( 4 ) x accessibile frontalmente - 5.25&quot; x 1/2H ¦ 1 ( 1 ) x accessibile frontalmente - 3.5&quot; x 1/3H ¦ 6 ( 6 ) x interno - 3.5&quot; x 1/3H <br>- Slot di espansione totali (liberi) 7 slot di espansione <br>- Interfacce 2 x Hi-Speed USB - USB Tipo A 4 pin ¦ 1 x microfono - input - jack da 3,5 mm ¦ 1 x Audio - line-out - jack stereo da 3,5 mm <br>- Dispositivi di alimentazione: Alimentatore 520Wat</p>";"COOLER MASTER";"9";"http://www.entropic.it/Public/foto/cooler-master-cmit331kkp1.jpg";"53,95";"21";"";"10"
"CASE PER PC";"Case PC";"IT-430-KWP520";"CASE COOLER MASTER ELITE 430 BLACK PARETE LATERALE TRASPARENTE E LED FAN CON ALIMENTATORE 520W CMIT430KWP520";"Il Case comprende un alimentatore passivo ultrasilenzioso da 520 Watt Extreme Power";"<p>Il Cooler Master Elite 430 Black, elegante case nero con frontale in maglia metallica e finestra laterale per ammirare il rivestimento interno, completamente nero, nasce con l'esigenza di offrire spazio sufficiente per ospitare tutte le schede video di grandi dimensioni, anche in configurazioni SLI o Crossfire, minimizzando gli ingombri e consentendo la migliore areazione possibile delle componenti interne.<br>L'Elite 430 Black rappresenta il giusto equilibrio tra prezzo, design, materiali, dimensioni, raffreddamento e spazio interno a disposizione.   <br><br><br>   Caratteristiche  :<br><br>.Rivestimento interno nero.<br>.Ventola Frontale da 120mm con LED blu brillante offre il migliore flusso d'aria per HDD.<br>.Ventola posteriore da 120mm per una ventilazione ad alta efficienza.<br>.Design Tool-Free per un'assemblaggio e una manutenzione veloce.<br>.Fori di ventilazione laterali per agevolare le prestazioni di raffreddamento.<br>.Grande finestra laterale trasparente.<br>.Supporta le schede grafiche lunghe compreso la Radeon HD 5970<br><br><br>                                         Scheda Tecnica:<br>     <br>Modello PC <br>Fattore forma Full-Tower <br>Drive bay esterni 2 x 3.5&quot;, 3 x 5.25&quot; <br>Drive bay interni 5 x 3.5&quot; <br>Interruttore o bottone on/off Y <br>Supported motherboard form factors ATX,micro-ATX <br>Ingresso audio Y <br>Uscita audio Y <br>Quantit&agrave; di porte IEEE 1394/Firewire 1 <br>Quantit&agrave; porte USB 2.0 2 <br>Larghezza 190 <br>Profondit&agrave; 490 <br>Altezza 424 <br>Peso 4700 <br>Colore del prodotto Black <br>Tipo alimentazione Standard ATX PS2 <br>Alimentazione 520 <br>Indicatore (LED) alimentazione Power <br>Peso incluso imballo 5800 <br>Materiali ABS synthetics,Stainless steel <br>Drive bay 10 <br>Slot espansione 7</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/case_coolermaster_elite430_IT-430-KWP520_1.jpg";"60,60";"21";"";"8"
"CASE PER PC";"Case PC";"NV-334-KWN1";"CASE COOLER MASTER ELITE 334 BLACK NVIDIA EDITION CON PARETE LATERALE TRASPARENTE  NO ALIMENTATORE";"ELITE NV-334 il case più ambito dagli appassionati di NVIDIA. Non provvisto di alimentatore.";"<p>Cooler Master &egrave; nota per l'alta qualit&agrave;, la funzionalit&agrave; e l'eleganza dei suoi cabinet con soluzioni pratiche ed una gamma di modelli davvero per ogni esigenza. Mentre la serie Elite 334 ha una linea piuttosto tradizionale con un'estetica molto semplice, il 334 nVIDIA Edition ha la stessa struttura di base ma chiaramente distinta da elementi estetici specifici e molto caratterizzanti che gli amanti del famoso produttore di schede video apprezzeranno sicuramente. La tipica colorazione verde nVIDIA si ripresenta molte volte nella finitura del telaio. Il particolare pi&ugrave; sorprendente &egrave; senza dubbio il lato finestra con un unico doppio taglio a forma di boomerang, inoltre troviamo le due strisce decorative verticali ed una ventola con LED verde sul frontale del case con immancabile logo nVIDIA. La struttura di base &egrave; la medesima di tutta la serie Elite 334, con il frontale completamente realizzato con griglia mesh per un ottima ventilazione. Il pannello I/O &egrave; centrale mentre i tasti di accensione e reset con relativi LED di controllo sono perfettamente integrati nella striscia destra garantendo una linea molto pulita. La paratia con finestra presenta la ormai classica griglia mesh con tunnel interno che assicura aria un flusso diretto di aria fresca al dissipatore della CPU. In caso di cooler ad alto profilo o molto ingombranti il tubo in plastica pu&ograve; essere facilmente rimosso. L'interno presenta soluzioni molto pratiche con quattro bay da 5,25&quot; per unit&agrave; esterne e cinque slot interni da 3,5&quot;, tutti con sistema di fissaggio senza viti. A differenza del modello standard, il sistema di areazione della nVIDIA Edition esprime gi&agrave; il massimo con le ventole in dotazione. La ventola con LED verdi anteriore succhia aria fresca all'interno del case mentre la ventola posteriore provvede a soffiare fuori l'aria surriscaldata. La ventola anteriore &egrave; completa di filtro antipolvere lavabile. <br><br><br>- Modello: NV-334-KWN1<br>- Tipo di prodotto: Case Midi Tower<br>- Vani: - Esterni: 4 x 5.25'', 1 x 3.5'' - Interni: 6 x 3.5'' <br>- Materiale: Acciaio<br>- Colore: Nero/Verde<br>- Porte I/O: USB 2.0 x 2, MIC x 1, SPK x 1<br>- Slot di espansione: 7<br>- Schede Madri installabili: ATX, m-ATX<br>- Sistema di ventilazione: - 1x 120mm (Frontale, Green LED) - 1x 120mm (Posteriore, 17 dB(A), 1.200 rpm)<br>- Alimentatore: non installato<br>- Peso: 6kg<br>- Dimensioni: 187 x 413 x 486 mm</p>";"COOLER MASTER";"0";"http://www.entropic.it/Public/foto/cooler-master-cmnv334kwn1.jpg";"43,95";"21";"";"11"
