Settore;Categoria;Tipologia;Gruppo;Ean;Codice;Descrizione1;DescrizioneLungaHtml;Giacenza;Marca;Prezzo;Peso;UrlImgBig;CostoSpedizioneProdo;CampoVuoto1
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056615";"KB-226MWH";"KIT KEYTECK TASTIERA + MOUSE PS-2/USB 2in1 ULTRAFLAT COLORE WHITE KB-226MWH";"<p>Con il Kit Ultraflat Keyteck, composto da tastiera multimediale e mouse ottico, potrai avere una combinazione di prodotti indispensabili e di ottima qualit&agrave; in un'unica soluzione!<br>Potrai usare questa tastiera dal design ultrasottile per navigare sul web o accedere alle applicazioni preferite, grazie anche ai 5 tasti multimediali che funzioneranno da scorciatoi per i tuoi programmi, facendoti risparmiare cos&igrave; tempo prezioso!<br>Il mouse ottico &egrave; ergonomico e preciso nel puntamento, utilizzabile sia con mano destra che sinistra. Gode dei 4 tasti standard pi&ugrave; una rotellina scroll posta al centro, che ti permetter&agrave; di scorrere facilmente e rapidamente tra le pagine, con un semplice movimento verticale.<br><br>Caratteristiche:<br><br>Tastiera<br>- 5 tasti multimediali<br>- PS2 / USB<br><br>Mouse<br>- Ottico<br>- Risoluzione: 800/1200/1600/2400 dpi<br>- USB</p>";"16";"KEYTECK";"11,26";"2";"http://www.entropic.it/Public/foto/tastiera_keyteck_8KB-226MWH-1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056639";"KB-226SB";"TASTIERA KEYTECK KB-226SB ULTRAFLAT ""MAC STYLE"" USB / PS2 SILVER E NERA";"<p>Il layout compatto con tasti sottili della Ultra Flat Keyboard USB, libera spazio sulla tua scrivania e rende la tastiera facile da riporre o da portare con te, senza compromettere il comfort.<br>Il design slanciato e le finiture si abbinano alla perfezione con gli schermi piatti, donando un tocco di stile alla tua scrivania.<br><br>Caratteristiche:<br>- 5 tasti multimediali<br>- Interfaccia USB / PS2</p>";"26";"KEYTECK";"8,34";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-226SB-1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056646";"KB-226SW";"TASTIERA KEYTECK KB-226SW ULTRAFLAT ""MAC STYLE"" USB / PS2 SILVER E BIANCA";"<p>Il layout compatto con tasti sottili della Ultra Flat Keyboard USB, libera spazio sulla tua scrivania e rende la tastiera facile da riporre o da portare con te, senza compromettere il comfort.<br>Il design slanciato e le finiture si abbinano alla perfezione con gli schermi piatti, donando un tocco di stile alla tua scrivania.<br><br>Caratteristiche:<br>- 5 tasti multimediali<br>- Interfaccia USB / PS2</p>";"11";"KEYTECK";"8,81";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-226SW-1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056189";"KB-3IN1BK";"KIT KEYTECK TASTIERA + CASSE + MOUSE PS-2/USB 3in1 COLORE BLACK KB-3IN1BK";"<p>Con il Kit 3in1 Keyteck, composto da tastiera multimediale, mouse ottico e casse stereo potrai avere una combinazione di prodotti indispensabili e di ottima qualit&agrave; in un'unica soluzione!<br>Potrai usare questa tastiera dal design ultrasottile per navigare sul web o accedere alle applicazioni preferite, grazie anche ai 14 tasti multimediali che funzioneranno da scorciatoi per i tuoi programmi, facendoti risparmiare cos&igrave; tempo prezioso!<br>Il mouse ottico &egrave; ergonomico e preciso nel puntamento, utilizzabile sia con mano destra che sinistra. Gode dei 3 tasti standard pi&ugrave; una rotellina scroll posta al centro, che ti permetter&agrave; di scorrere facilmente e rapidamente tra le pagine, con un semplice movimento verticale.<br>Mentre giochiamo o navighiamo, inoltre, potremo ascoltare la nostra musica preferita grazie alle due casse stereo.<br><br>Caratteristiche:<br>- Regolatore di volume<br>- Sistema Fast Keys per navigare in internet con estrema velocit&agrave;<br>- 105 tasti<br>- 14 tasti multimediali<br>- PS2 / USB<br>- Compatibile con 2000/XP/VISTA/7</p>";"1";"KEYTECK";"11,47";"2";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-3IN1BK.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Wireless";"8033140056592";"KB-423WH";"KIT KEYTECK KB-423WH WIRELESS TASTIERA + MOUSE OTTICO 2.4GHZ ULTRAFLAT WHITE";"<p>Kit formato da tastiera e mouse con tecnologia wireless da 2.4GHz, che permette di lavorare senza l'ingombro dei cavi.<br>La tastiera si presenta con uno stile elegante e dal design ultrasottile. Il layout esteso include un set completo di tasti, compresi 5 tasti multimediali e tastierino numerico.<br>Il mouse, dotato di sensore ottico ad alta definizione che garantisce una maggiore precisione, reattivit&agrave; e fluidit&agrave; di movimento, &egrave; progettato per assicurare prestazioni ottimali.<br>Entrambi gli apparecchi si collegano tramite il ricevitore nano wireless con interfaccia USB 2.0.<br>Inoltre il sistema di gestione dei consumi preserva le pile spegnendo automaticamente i dispositivi quando non sono in usoe riaccendendoli non appena si utilizzano.<br><br>Caratteristiche:<br>- Tecnologia wireless 2.4GHz<br>- Risoluzione: 500 / 1000 dpi<br>- Tastiera ultrasottile<br>- Tastiera con 5 tasti multimediali</p>";"6";"KEYTECK";"18,68";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_wireless_KB-423WH.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056141";"KB-718BK";"TASTIERA KEYTECK KB-718BK FLAT MULTIMEDIALE USB BLACK";"<p>Il layout compatto con tasti sottili della Flat Keyboard USB, libera spazio sulla tua scrivania e rende la tastiera facile da riporre o da portare con te, senza compromettere il comfort.<br>Il design slanciato e le finiture si abbinano alla perfezione con gli schermi piatti, donando un tocco di stile alla tua scrivania.<br><br>Caratteristiche:<br>- 105 Tasti Laptop Style<br>- Key protection<br>- Interfaccia USB</p>";"8";"KEYTECK";"6,62";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-718BK.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056158";"KB-718PK";"TASTIERA KEYTECK KB-718PK FLAT MULTIMEDIALE USB ROSA E BIANCA";"<p>Il layout compatto con tasti sottili della Flat Keyboard USB, libera spazio sulla tua scrivania e rende la tastiera facile da riporre o da portare con te, senza compromettere il comfort.<br>Il design slanciato e le finiture si abbinano alla perfezione con gli schermi piatti, donando un tocco di stile alla tua scrivania.<br><br>Caratteristiche:<br>- 105 Tasti Laptop Style<br>- Key protection<br>- Interfaccia USB</p>";"12";"KEYTECK";"6,62";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-718PK.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140056134";"KB-718WH";"TASTIERA KEYTECK KB-718WH FLAT MULTIMEDIALE USB BIANCA";"<p>Il layout compatto con tasti sottili della Flat Keyboard USB, libera spazio sulla tua scrivania e rende la tastiera facile da riporre o da portare con te, senza compromettere il comfort.<br>Il design slanciato e le finiture si abbinano alla perfezione con gli schermi piatti, donando un tocco di stile alla tua scrivania.<br><br>Caratteristiche:<br>- 105 Tasti Laptop Style<br>- Key protection<br>- Interfaccia USB</p>";"12";"KEYTECK";"6,62";"1,5";"http://www.entropic.it/Public/foto/tastiera_keyteck_KB-718WH.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Wireless";"8033140056578";"KB-92309WH";"KIT KEYTECK WIRELESS TASTIERA FLAT + MOUSE OTTICO 2.4GHZ X-EVOLUTION BIANCO";"<p>X-Evolution &egrave; un kit formato da tastiera e mouse con tecnologia wireless da 2.4GHz, che permette di lavorare senza l'ingombro dei cavi.<br>La tastiera si presenta con uno stile elegante e dal design ultrasottile. Il layout esteso include un set completo di tasti, compresi 4 tasti multimediali e tastierino numerico.<br>Il mouse, dotato di sensore ottico ad alta definizione che garantisce una maggiore precisione, reattivit&agrave; e fluidit&agrave; di movimento, &egrave; progettato per assicurare prestazioni ottimali.<br>Entrambi gli apparecchi si collegano tramite il ricevitore nano wireless con interfaccia USB 2.0.<br>Inoltre il sistema di gestione dei consumi preserva le pile spegnendo automaticamente i dispositivi quando non sono in usoe riaccendendoli non appena si utilizzano.<br><br>Caratteristiche:<br>- Tecnologia wireless 2.4GHz<br>- Risoluzione: 1000 / 1600 dpi<br>- Tastiera ultrasottile<br>- Tastiera con 4 tasti multimediali<br>- Lunga durata della batteria<br>- Ricevitore wireless NANO<br>- 4 batterie AAA incluse<br>- Compatibilit&agrave; con 2000/XP/Vista/7</p>";"11";"KEYTECK";"18,25";"3";"http://www.entropic.it/Public/foto/tastiera_keyteck_kb-92309wh.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140050934";"KT-2027MS";"TASTIERA KEYTECK VoIP FreeCall Silver & Black USB KT-2027MS";"<p>La tastiera KT-2027MS combina una tecnologia innovativa con un design avanzato, ideale per ogni tipo di attivit&agrave; lavorativa. <br>Questa tastiera si presenta con uno stile elegante e dal design ultra sottile, il layout esteso include un set completo di tasti, fra cui controlli per la navigazione nei documenti, tastierino numerico, controllo volume, gestione Media Player, tasti per la navigazione veloce e tasti per accedere a funzioni del PC con estrema rapidit&agrave;. Inoltre &egrave; munita di ingresso Cuffie e Microfono.<br><br>-Multimedia Control con Regolatore di volume;<br>- Ingresso Cuffie-Microfono;<br>- Tastiera Ultra-Sottile; <br>- Tastiera Estesa da 105 tasti;<br>- 14 tasti per Funzioni Multimediali;<br>- Layout Italiano;<br>- Interfaccia USB 2.0;<br>- Sistema Fast Keys per navigare in Internet con estrema velocit&agrave;;<br>- Software con interfaccia intuitiva per il controllo diretto dalla tastiera delle applicazioni Skype ;<br>- Compatibilit&agrave; con Win2000/Xp/Vista;<br>- Colore: Nero e Silver;</p>";"9";"KEYTECK";"14,73";"1";"http://www.entropic.it/Public/foto/tastiera keyteck  kt-2027ms.jpg";"5,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8033140052273";"KT-2IN1";"KIT KEYTECK TASTIERA + MOUSE PS-2 KT-2IN1";"<p>KT-2IN1 Kit Tastiera + Mouse Ps/2.<br>Il kit 2in1 &egrave; una combinazione di prodotti che unisce qualit&agrave; e convenienza, ottima soluzione per fornire il PC Desktop di Tastiera e Mouse, utile sia in ambiente domestico che lavorativo.<br><br>- La tastiera dal Design semplice e layout italiano con interfaccia Ps2.<br><br>- Il mouse ottico da 800 Dpi &egrave; composto da 3 tasti e rotellina per lo scrolling con interfaccia Ps2.</p>";"2";"KEYTECK";"5,73";"2";"http://www.entropic.it/Public/foto/tastiera_keyteck_KT-2IN1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099999004252";"TM-TK501P";"TASTIERA TECHMADE MULTIMEDIALE PINK  PS-2";"<p>Tastiera Multimediale LAYOUT ITALIANO<br>Dotata di 9 tasti multimediali per accesso a brani musicali, video, volume, posta elettronica, Internet e altre funzioni.<br>Led luminosi di segnalazione<br>Segnale acustico per avvenuta ricezione mail<br>Tasti dal profilo ribassato<br>Design compatto ed ergonomico<br>Inclinazione regolabile<br>Interfaccia di collegamento PS2<br>Windows All VERSION Compatibile<br>Mac OS Compatibile</p>";"12";"TECHMADE";"6,50";"1";"http://www.entropic.it/Public/foto/tastiera techmade tm-tk501p.jpg";"5,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099990002240";"VKL-260-PINK";"TASTIERA TECHMADE VKL-260-PINK MULTIMEDIALE USB COLORE ROSA";"<p>Multimedia KEYBOARD Tastiera con controlli multimediali e pulsanti di accesso rapido, colore ROSA. <br><br><br>Scheda Tecnica:<br><br>- Modello Ultra SLIM con tasti multimediali<br>- LAYOUT Italiano  <br>- Design elegante e confortevole<br>- 9 hot keys , tasti di accesso rapido<br>- Interfaccia USB<br>- Tasti dal profilo ribassato ee compatti<br>- Inclinazione regolabile<br>- Colore ROSA<br>- Supporta Windows® 98/2000/ME/XP/Vista®/7 system<br>- Dimensioni prodotto: L445mm*W169mm*H23mm</p>";"20";"TECHMADE";"5,50";"1,5";"http://www.entropic.it/Public/foto/tastiera_techmade_rosa_VKL-260-PINK_1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099990001090";"VKL-930B-SSCNAPO";"TASTIERA TECHMADE VKL-930-SSCNAPOL MULTIMEDIALE USB SSC NAPOLI UFFICIALE";"<p>VKL-930B-SSCNAPO Multimedia KEYBOARD SSC NAPOLI UFFICIALE .<br>Tastiera con controlli multimediali e pulsanti di accesso rapido<br><br>Descrizione Prodotto:<br>Tastiera con layout ITALIANO<br>Dotata di 5 pulsanti aggiuntivi per controlli multimediali e accessi rapidi<br>Assetto ribassato per un miglior comfort durante la scrittura<br>Interfaccia di collegamento USB</p>";"1";"TECHMADE";"9,99";"2,5";"http://www.entropic.it/Public/foto/tastiera_VKL-930B-SSCNAPO.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099990001670";"VKL930-JUVE";"TASTIERA TECHMADE VKL930-JUVE MULTIMEDIALE USB SQUADRA JUVE";"<p>Multimedia KEYBOARD<br>Tastiera con controlli multimediali e pulsanti di accesso rapido<br><br>Descrizione Prodotto:<br>Tastiera con layout ITALIANO<br>Dotata di 5 pulsanti aggiuntivi per controlli multimediali e accessi rapidi<br>Assetto ribassato per un miglior comfort durante la scrittura<br>Interfaccia di collegamento USB</p>";"1";"TECHMADE";"8,70";"2,5";"http://www.entropic.it/Public/foto/TASTIETA_TECHMADE_VKL930-JUVE_1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099990000369";"VKL930-NAPOLI";"TASTIERA TECHMADE VKL-930NAPOLI MULTIMEDIALE PS-2 SSC NAPOLI";"<p>VKL-930NAPOLI Multimedia KEYBOARD<br>Tastiera con controlli multimediali e pulsanti di accesso rapido<br><br>Descrizione Prodotto:<br>Tastiera con layout ITALIANO<br>Dotata di 5 pulsanti aggiuntivi per controlli multimediali e accessi rapidi<br>Assetto ribassato per un miglior comfort durante la scrittura<br>Interfaccia di collegamento USB</p>";"19";"TECHMADE";"9,99";"2,5";"http://www.entropic.it/Public/foto/tastiera_sscnapoli_vkl930-n.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"8099990001427";"VKL930-ROMA";"TASTIERA TECHMADE VKL930-ROMA MULTIMEDIALE USB SQUADRA ROMA";"<p>Multimedia KEYBOARD<br>Tastiera con controlli multimediali e pulsanti di accesso rapido<br><br>Descrizione Prodotto:<br>Tastiera con layout ITALIANO<br>Dotata di 5 pulsanti aggiuntivi per controlli multimediali e accessi rapidi<br>Assetto ribassato per un miglior comfort durante la scrittura<br>Interfaccia di collegamento USB</p>";"2";"TECHMADE";"8,70";"2,5";"http://www.entropic.it/Public/foto/TASTIERA_ROMA_VKL930-ROMA_1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"021165110274";"016050";"TASTIERA SAITEK EXPRESSION FASHION PINK";"<p>Nuova linea fashion di accessori per il tuo PC!<br><br>La nuova tasteria della linea expression offre un'ergonomia ideale grazie al suo profilo ultra sottile leggermente ricurvo. <br>Tastiera ad alta precisione soft-touch con poca dissipazione di rumore. <br>Tutti i tasti funzione sono interamente programmabili per accedere velocemente ai programmi. <br>Angolo di posizionamento regolabile per ottenere una posizione ottimale. <br>Installazione semplice e rapida. <br>Dimensioni compatti per ridurre al minimo ingombro sulla scrivania.<br><br><br>CARATTERISTICHE TASTIERA<br>Plug & Play S&igrave;  Colore Principale Rosa  <br>Colore Secondario Bianco  Wireless / Bluetooth No  <br>Interfaccia USB  Gaming No  <br>Numero Tasti Programmabili 5  Tasti Multimediali S&igrave;  <br>Retroilluminazione No  Livelli Retroilluminazione 0  <br>Schermo Lcd Integrato No      <br><br>Layout tastiera Italiano  <br><br>DIMENSIONI E PESO TASTIERA<br>Larghezza 42 cm Altezza 18 cm <br>Peso 643 gr     <br><br>COMPATIBILITA'<br>Windows Vista S&igrave;  Windows XP S&igrave;  <br>Windows 2000 o Anteriori No  MAC S&igrave;  <br>Playstation3 No  XBOX 360 No  <br>Wii No      <br><br>CONFEZIONE<br>Tipo Confezione RETAIL      <br><br>Contenuto Confezione Tastiera <br>Manuale utente  <br> <br><br>DIMENSIONI CON IMBALLO<br>Lato A 19 cm Lato B 6 cm <br>Lato C 43 cm</p>";"12";"SAITEK";"16,99";"2";"http://www.entropic.it/Public/foto/tastiera saiteck expression pink.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Standard";"021165110281";"016052";"TASTIERA SAITEK EXPRESSION FASHION ROCK CHICK";"<p>La nuova tasteria della linea expression offre unergonomia ideale grazie al suo profilo ultra sottile leggermente ricurvo. <br>Tastiera ad alta precisione soft-touch con poca dissipazione di rumore. <br>Tutti itasti funzione sono interamente programmabili per accedere velocemente ai programmi. <br>Angolo di posizionamento regolabile per ottenere una posizione ottimale. <br><br><br>CARATTERISTICHE TASTIERA<br>Wireless (senza fili) No  Colore Principale Viola  <br>Plug & Play No  Interfaccia  USB  <br>Gaming No  Numero Tasti Programmabili 5  <br>Tasti Multimediali S&igrave;  Retroilluminazione No  <br>Livelli Retroilluminazione 0  Schermo Lcd Integrato No  <br>Layout tastiera Italiano  <br><br>DIMENSIONI E PESO TASTIERA<br>Larghezza 42 cm Altezza 18 cm <br>Peso 643 gr     <br>COMPATIBILITA'<br>Windows Vista S&igrave;  Windows XP S&igrave;  <br>Windows 2000 o Anteriori No  MAC  S&igrave;  <br>Playstation3 No  XBOX 360 No  <br>Wii No      <br><br>CONFEZIONE<br>Tipo Confezione RETAIL      <br><br>Contenuto Confezione Tastiera<br>Manuale utente  <br> <br><br>DIMENSIONI CON IMBALLO<br>Lato A 20 cm Lato B 6 cm <br>Lato C 43 cm</p>";"5";"SAITEK";"16,99";"2";"http://www.entropic.it/Public/foto/tastiera_saiteck_160523_rock.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Bluetooth";"803253991764";"ITKW425TB";"MINI TASTIERA CON TOUCHPAD ITEK ITKW425TB BLUETOOTH ULTRA SLIM MULTIMEDIALE BLACK";"<p>Hai sempre desiderato una tastiera ed un mouse di piccolo ingombro senza fili, per poter pilotare il tuo PC o la tua TV, comodamente dal salotto?<br>Con la ITKW425TB iTek si &egrave; davvero superata. Nasce infatti la prima tastiera che racchiude in soli 28cm di larghezza: design, tecnologia, semplicit&agrave; ed eleganza. Questo gioiello infatti &egrave; ideale affiancato a sistemi media center posizionati in salotto, in uffici dal design curato, in ambienti di lavoro con pochi spazi (negozi, bar ecc), per venire incontro ad esigenze di integrazione con l'arredamento di casa e la foggia del PC, sistemato in un ambiente domestico e pensato per il risparmio di ingombri, con l'ovvia possibilit&agrave; o necessit&agrave; che dir si voglia, di poter unire i due vantaggi.<br>La tecnologia BlueTooth incorporata la rendono operativa fino a 5-10 metri di distanza<br>Il ridotto ingombro non impedisce di trovare, tra le sue caratteristiche, un touchpad comodo e funzionale.<br>Un prodotto unico e 2 in 1 (tastiera pi&ugrave; mouse). I 4 tasti multimediali sono la ciliegina sulla torta.<br><br><br>            Caratteristiche tecniche:<br><br>- Tecnologia BlueTooth<br>- Touchpad ad alta risoluzione integrato<br>- 4 tasti multimediali integrati<br>- OS: Windows 98/2000/Me/XP/Vista/Seven plug & Play<br>- Dimensioni: 280mm x 112mm x 17mm<br>- Colore Nero</p>";"8";"ITEK";"25,78";"2,5";"http://www.entropic.it/Public/foto/MiniTastiera_iTek_Bluetooth_ITKW425Tb_1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Wireless";"8032539911689";"ITKW425TG";"MINI TASTIERA CON TOUCHPAD ITEK ITKW425TG WIRELESS 2.4G ULTRA SLIM MULTIMEDIALE BLACK";"<p>Hai sempre desiderato una tastiera ed un mouse di piccolo ingombro senza fili, per poter pilotare il tuo PC o la tua TV, comodamente dal salotto?<br>Con la ITKW425TG iTek si &egrave; davvero superata. Nasce infatti la prima tastiera che racchiude in soli 28cm di larghezza: design, tecnologia, semplicit&agrave; ed eleganza. Questo gioiello infatti &egrave; ideale affiancato a sistemi media center posizionati in salotto, in uffici dal design curato, in ambienti di lavoro con pochi spazi (negozi, bar ecc), per venire incontro ad esigenze di integrazione con l'arredamento di casa e la foggia del PC, sistemato in un ambiente domestico e pensato per il risparmio di ingombri, con l'ovvia possibilit&agrave; o necessit&agrave; che dir si voglia, di poter unire i due vantaggi.<br> <br>Il ridotto ingombro non impedisce di trovare, tra le sue caratteristiche, un touchpad comodo e funzionale.<br><br><br>            Caratteristiche tecniche:<br><br>- Tecnologia Wireless 2.4G con trasmissione fino a 5-10 metri- <br>Touchpad ad alta risoluzione integrato- 4 tasti multimediali integrati<br>- OS: Windows 98/2000/Me/XP/Vista/Seven plug & Play<br>- Dimensioni: 280mm x 112mm x 17mm<br>- Colore Nero</p>";"10";"ITEK";"20,73";"2,5";"http://www.entropic.it/Public/foto/MiniTastiera_iTek_Wireless_ITKW425TG_1.jpg";"6,5";""
"Informatica";"TASTIERE e MOUSE";"Tastiere";"Bluetooth";"8032539911771";"ITKW427IBS";"MINI TASTIERA CON iPad E iPhone STAND ITEK ITKW427IBS BLUETOOTH ULTRA COMPATTA BLACK";"<p>Con la repentina crescita e diffusione del mercato Tablet e Smartphone, iTek si presenta con questa rivoluzionaria Mini tastiera ITKW427IBS. Mini perch&eacute; con i suoi 21.7cm di larghezza &egrave; tra le tastiere pi&ugrave; piccole in commercio, disegnata per&ograve; cercando di non limitare la digitazione dei tasti. Rivoluzionaria perch&eacute;:<br><br>  &egrave; dotata di una batteria interna al litio, ricaricabile tramite cavo retrattile USB in dotazione; funziona con tecnologia Bluetooth che la rende compatibile con la maggior parte dei dispositivi in commercio; viene fornita con un supporto per tablet e smartphone, utile per appoggiare gli stessi, che pu&ograve; essere agganciato oppure no. <br> <br><br>Il suo peso &quot;piuma&quot; (solo 225g), la rende perfetta per il viaggio.<br><br> <br>      Caratteristiche tecniche:<br><br>- Tecnologia bluetooth con distanza di trasmissione fino a 10-15 metri<br>- 78 tasti &quot;a terrazza&quot;, ideali per non limitare la digitazione<br>- Supporto per Tablet e smartphone con possibilit&agrave; di sganciarlo a scelta<br>- Cavo USB retrattile in dotazione per la ricarica<br>- Batteria interna ricaricabile al litio.<br>- Tasto ON/OFF - Dimensioni: 217x92.5x19mm<br>- Peso: 225g - Colore black</p>";"9";"ITEK";"18,60";"2,5";"http://www.entropic.it/Public/foto/MINI-TASTIERA_CON_iPad_E_iPhone_ITKW427IBS_1.jpg";"6,5";""
