Settore;Categoria;Tipologia;Gruppo;Ean;Codice;Descrizione1;DescrizioneLunga;Marca;Peso;Giacenza;Prezzo;Disponibilita;Link;UrlImg;UrlImgBig;SpeseSpedizione;Comparatore
"Elettronica TV";"SUPPORTI MAGNETICI";"";"";"BUST-PVC";"BUST-PVC";"BUSTINE PER CD E DVD IN PVC TRASPARENTE HIGH QUALITY CON ALETTA CONF.100PZ";"100 Pezzi  BUSTINE PER CD E DVD IN PVC TRASPARENTE HIGH QUALITY CON ALETTACustodia porta cd e Dvd trasparenteBuste trasparenti realizzate in polipropilene spessore 13/100 mm, apertura sul lato superiore.Dimensioni: 142*125*1,3mmIl prodotto si presenta in confezione da 100pz e scatole da 2.500pz";"OEM";"0.3";"367";"1.50";"Disponibile";"http://server2/articolo.aspx?id=13519&comparatore=PGSYSTEM";"http://server2/Public/foto/_bustine-pvc.jpg";"http://server2/Public/foto/bustine-pvc.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"CD-R / CD-RW";"";"CD-R RIDISC";"CD-R RIDISC";"SUPPORTO RIDISK CD-R 52x CONF. 100PZ ( 2 CAKE x 50pz )";"CD-R di qualit&agrave; eccellente con velocit&agrave; fino a 52x, da 80Min. e 700MB di capacit&agrave; di archiviazione, distribuito da RiDISC, ma di produzione Ritek Grade AAA+! Marchio leader nel settore dello storage. Un prodotto affidabile e ideale per l'archiviazione dei tuoi dati in tutta sicurezza con tocco di grafica!Questo prodotto Ridisc, permetter&agrave; di conservare le tue foto, i tuoi video, i tuoi files a vita! Un supporto CD di altissima qualit&agrave;, compatibile con la maggior parte dei masterizzatori in commercio, che custodir&agrave; per sempre tutti i tuoi files preferiti fino a 700 MB di capacit&agrave;!Specifiche tecniche:Capacit&agrave;: 700MBVelocit&agrave;: 52x Confezione: 1 Campana Cakebox 50 pezziResistenza superiore ai raggi UV.Il prezzo si riferisce al singolo supporto e per un'acquisto di 2 conf. da 50pz, quindi 100 CD-R";"RIDISC";"1.5";"183";"11.00";"Disponibile";"http://server2/articolo.aspx?id=11500&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto cd r ridisc.jpg";"http://server2/Public/foto/supporto cd r ridisc.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"CD-R / CD-RW";"";"023942434399";"43439";"SUPPORTO PRINTABLE VERBATIM AZO CD-R 52x ( 1 CAKE x 25pz)";"Questo CD-R versione printable, &egrave; dotato di specifiche meccaniche estremamente precise che fanno si che i dati registrati possono essere letti nel 99% dei lettori cd; ci&ograve; significa che i CD-R hanno una compatibilit&agrave; estesa alla maggior parte di masterizzatori e lettori che operano alle pi&ugrave; diverse velocit&agrave;. A ci&ograve; si aggiunge la superficie stampabile che permette di stampare su di essi, tramite stampanti predisposte, le immagini a colori che si preferiscono, senza limitazioni di qualit&agrave;;.                                                 *** Ogni campana &egrave; 25pz.  ***CaratteristicheProduttore: VerbatimTipologia: CD-R PrintableModello: Whide PrintableCaratteristiche: Super AzoVelocit&agrave; Registrazione: 1-52xCapacit&agrave;: 700 MB / 80 min.Contenuto25 CD-R Printable01 Contenitore di tipo CakeBox";"VERBATIM";"0.5";"3";"5.50";"Disponibile";"http://server2/articolo.aspx?id=12614&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto-cd-r-verbatim-prin.jpg";"http://server2/Public/foto/supporto-cd-r-verbatim-prin.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"4902580512538";"275987";"SUPPORTO MAXELL DVD+R DL DUAL LAYER 8x 8.5GB/240min  CONF. 10PZ";"DVD+R is a write-once format, suitable for recording with DVD+R writerUp to 8x write speed Storage capacity of 8.5GBDual Layer discRecording time up to 240 minutes in standard modeFor exclusive use in DVD+R Double Layer DrivesTechnical Specifications Recording Capacity 8.5GB Recording Speed Up to 8x recording speed Disc Diameter 12cm Recording Time 120 mins";"MAXELL";"1";"8";"10.00";"Disponibile";"http://server2/articolo.aspx?id=13394&comparatore=PGSYSTEM";"http://server2/Public/foto/_maxell_dvd+r_dl.jpg";"http://server2/Public/foto/maxell_dvd+r_dl.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"4902580511159";"276013";"SUPPORTO PRINTABLE MAXELL DVD-R 16x FULL FACE ( 1 CAKE X 25pz )";"DVD-R stampabile fino a tutto l'anelletto interno con le apposite stampanti adatte allo scopo. Ideale per personalizzare i propri lavori e la qualit&agrave; Maxell garantisce a vita i dati scritti, anche se masterizzati al massimo della capacit&agrave; certificata di 16x!!! Specifiche tecniche:Capacit&agrave;: 4.7GBVelocit&agrave;: 16x Confezione: Cake Box Campana 25 pezziSuperficie: Full Face Inkjet Printable - Stampabili fino al buco";"MAXELL";"0.5";"1";"6.75";"Disponibile";"http://server2/articolo.aspx?id=12615&comparatore=PGSYSTEM";"http://server2/Public/foto/_supp maxel print dvd.jpg";"http://server2/Public/foto/supp maxel print dvd.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"5060103881956";"DVD-R16xRIDISC";"SUPPORTO RIDISC DVD-R 4.7GB/120min 16x CONF. 25PZ";"Dvd-R 16x Ridisc , supporto di grande qualit&agrave;; ed affidabilit&agrave;  per ogni uso non a caso la RIDISC &egrave; conosciuta in tutto il mondo per i suoi supporti ottici.Confezioni da 100 pezzi.Le confezioni sono in campane . da 25 pezziLa Scatola &egrave; da 600 pezzi";"RIDISC";"0.7";"4";"5.00";"Disponibile";"http://server2/articolo.aspx?id=13702&comparatore=PGSYSTEM";"http://server2/Public/foto/_ridisc-dvd-r-16x-branded-in-25-cake.jpg";"http://server2/Public/foto/ridisc-dvd-r-16x-branded-in-25-cake.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"RIDIDVD+RDL8XP";"RIDIDVD+RDL8XP";"SUPPORTO RIDISC DVD+R DL DUAL LAYER 8x 8.5GB/240min  CONF. 10PZ";"Supporto di ultima generazione distribuito da RiDisc, con questo DVD+R doppio strato &egrave; possibile effettuare i back-up dei propri DVD senza doverli comprimere ed alla velocit&agrave; massima di 8x, mantenendo cos&igrave; l'integrit&agrave; del video originale.Compatibili per i giochi  XBOX 360";"RIDISC";"1";"66";"10.00";"Disponibile";"http://server2/articolo.aspx?id=10717&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto ridisc dvd+dl printable.jpg";"http://server2/Public/foto/supporto ridisc dvd+dl printable.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"4902030194178";"TDKDVD-R16x";"SUPPORTO TDK DVD-R 16x 4.7GB ( 2 CAKE x 50pz ) CONF. 100PZ";"Supporto dotato di tecnologia DVD-R di ultima generazione, adatto a contenere qualsiasi tipo di dato, offre una piena compatibilit&agrave; con la quasi totalit&agrave; dei lettori esistenti sul mercato.. Ovviamente essendo certificato 16x pu&ograve; essere scritto tranquillamente al massimo della velocit&agrave; senza intaccare le qualit&agrave; sopra descritte.Grazie alla loro capacit&agrave; di memoria di 4.7GB, &egrave; possibile registrare in un DVD vergine fino a sei ore di video digitale ad alta definizione. I DVD vergini sono naturalmente ideali anche per backup di dati ed applicazioni multimediali. Grazie alla loro compatibilit&agrave; con la versione standard di DVD-R, i supporti vergini TDK registrabili DVD-R possono essere impiegati con masterizzatori PC per DVD e con registratori di DVD video e sono inoltre compatibili virtualmente con tutti i drives DVD-ROM.  ***Acquisto minimo 2 CAKE da 50pz con un totale di 100pz. ***Confezione: Cake da 50pzCapacit&agrave;: 4.7GBVelocit&agrave;: 16x";"TDK";"2";"2";"16.00";"Disponibile";"http://server2/articolo.aspx?id=12613&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto-dvd-tdk.jpg";"http://server2/Public/foto/supporto-dvd-tdk.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"023942434389";"43538";"SUPPORTO PRINTABLE VERBATIM AZO DVD-R 4.7GB/120min 16x CONF. 25pz";"Il nuovo supporto DVD-R Wide Inkjet Printable Verbatim, con velocit&agrave; di scrittura pari a 16x, 120 minuti di registrazione e fino a 4.7GB di archiviazione, &egrave; un prodotto affidabilissimo e innovativo per l'archiviazione dei tuoi dati in tutta sicurezza.Il nuovo supporto DVD-R Wide Inkjet Printable Verbatim, con velocit&agrave; di scrittura pari a 16x, 120 minuti di registrazione e fino a 4.7GB di archiviazione, &egrave; un prodotto affidabilissimo e innovativo per l'archiviazione dei tuoi dati in tutta sicurezza.Un prodotto Verbatim che permetter&agrave; di conservare le tue foto, i tuoi video, i tuoi files a vita! Un dvd stampabile in superficie con le stampanti a getto d'inchiostro compatibili, per un risultato davvero eccellente, sia nella qualit&agrave; dei colori che nella conservazione.Un supporto DVD da 4.7GB di altissima qualit&agrave; in confezione da 25 pezziUna citazione degna di nota &egrave; la particolare tecnologia di rivestimento ultraresistente di cui l'intera gamma di DVD Verbatim &egrave; provvista.Questo strato protegge i filmati nel tempo contro graffi, impronte e polvere. I test hanno dimostrato che questo tipo di rivestimento fornisce una protezione dall'usura e dai graffi quasi 50 volte maggiore rispetto ad un disco che non disponga di tale tecnologia.Specifiche tecniche:Codice: 43538Capacit&agrave;: 4.7 GBVelocit&agrave;: 16x Confezione: 25 Pack Jewel CaseSuperficie: Wide Inkjet PrintableArea stampabile: 48mm dal centro";"VERBATIM";"1";"1";"7.50";"Disponibile";"http://server2/articolo.aspx?id=13393&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto_verbatim_dvd-r_435.jpg";"http://server2/Public/foto/supporto_verbatim_dvd-r_435.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"4711155482844";"DVD+RDL8xFORTIS";"SUPPORTO FORTIS DVD+R DOUBLE LAYER PRINTABLE8.5GB/240min 8x CONFEZIONE DA 25PZ";"DVD + R Dual Layer Fortis in Campana da 25 pezzi - Velocit&agrave; di scrittura fino a 8 X - immagazzina fino al doppio di un comune DVD, ben 8,5GB o 240 min (invece di 120), grazie al Doppio Strato.Finalmente potrai immagazzinare interi film e dati e portarli sempre con te, quasi come se fosse un hard disk esterno dalle dimensioni ridottissime, grande quanto un comune supporto DVD!Supporti ottima qualit&agrave;...non a caso la FORTIS &egrave; conosciuta in tutto il mondo per i suoi supporti ottici Confezioni da 25 pezzi.Le confezioni sono in campane . da 25 pezziLa Scatola &egrave; da 600 pezzi";"FORTIS";"2";"14";"16.25";"Disponibile";"http://server2/articolo.aspx?id=14243&comparatore=PGSYSTEM";"http://server2/Public/foto/_FORTIS-DVD+R-8X-DL.jpg";"http://server2/Public/foto/FORTIS-DVD+R-8X-DL.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"DVD-R / DVD-RW";"";"4711155483629";"DVD-R16xFORTIS";"SUPPORTO FORTIS DVD-R 4.7GB/120min 16x CONFEZIONE DA 50PZ";"Dvd-R 16x Fortis , supporto di grande qualit&agrave;; ed affidabilit&agrave;  per ogni uso non a caso la FORTIS &egrave; conosciuta in tutto il mondo per i suoi supporti ottici.Confezioni da 50 pezzi.Le confezioni sono in campane . da 50 pezziLa Scatola &egrave; da 600 pezzi";"FORTIS";"2";"125";"7.00";"Disponibile";"http://server2/articolo.aspx?id=13391&comparatore=PGSYSTEM";"http://server2/Public/foto/_dvd-r.fortis.jpg";"http://server2/Public/foto/dvd-r.fortis.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"Floppy Disk";"";"FDD2HD";"FDD2HD";"FLOPPY DISK DRIVE 1,44MB 3,5"" 2HD FORMATTED Conf. 10pz";"FLOPPY DISK DRIVE 1,44 MB 3,5&quot; 2HD FORMATTED VARIE MARCHE CONFEZIONE 10PZ";"FUJIFILM";"0.1";"8";"1.90";"Disponibile";"http://server2/articolo.aspx?id=12222&comparatore=PGSYSTEM";"http://server2/Public/foto/_floppy disk 1,44.jpg";"http://server2/Public/foto/floppy disk 1,44.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"Nastri Mini-DV / HDV";"";"023942476528";"023942476528";"CASSETTA VERBATIM MINI DV 60 MINUTI CONF. 5PZ MOD. 47652";"DVC/MiniDV 60 Min in confezione da 5 PZ.Le DVC 60´ Verbatim, destinate alle videocamere Mini Digital Video (MiniDV), offrono 60 minuti di registrazione di elevata qualit&agrave; e sono fornite di un coperchio antistatico per una registrazione esente da errori. Queste robuste cartucce sono progettate per l´utilizzo ripetuto; il nastro di elevata qualit&agrave; offre un supporto di memorizzazione a lungo termine per i video amatoriali.Codice: 47652Capacit&agrave;: 60 MinutesConfezione: 5 Pack di mini dv";"VERBATIM";"1";"5";"6.50";"Disponibile";"http://server2/articolo.aspx?id=10729&comparatore=PGSYSTEM";"http://server2/Public/foto/_cassetta verbatim minidv 5pz.jpg";"http://server2/Public/foto/cassetta verbatim minidv 5pz.jpg";"7.50";#Comparatore#
"Elettronica TV";"SUPPORTI MAGNETICI";"Mini-DVD 8cm";"";"DTRW/MDVD-R4X";"DTRW/MDVD-R4X";"SUPPORTO DATAWRITE MINI DVD-R 4x 8CM 1.4 GB CONF. 25PZ";"SUPPORTO DATAWRITE MINI DVD-R 4x 8CM 1.4 GBQuesto supporto DVD-R DL da 8cm con velocit&agrave; di scrittura fino a 4x e 1.4GB di capacit&agrave; &egrave; un prodotto affidabilissimo e innovativo per l'archiviazione dei tuoi dati in tutta sicurezza.Questo DVD registrabile gode non solo di un'alta velocit&agrave; di scrittura ma anche di specifiche meccaniche estremamente precise che garantiscono una compatibilit&agrave; molto alta con una vastissima gamma di unit&agrave; di lettura. Ci&ograve; permette ai DVD registrabili Verbatim di essere la scelta migliore per le operazioni di archiviazione dati!La confezione si presenta in cake da 25pz.";"DATAWRITE";"1";"0";"22.50";"Non Disponibile";"http://server2/articolo.aspx?id=10716&comparatore=PGSYSTEM";"http://server2/Public/foto/_supporto mini dvd datawrite.jpg";"http://server2/Public/foto/supporto mini dvd datawrite.jpg";"7.50";#Comparatore#
"Elettronica TV";"LETTORI MP3 - MP4";"Lettori MP3 / MP4";"";"885909301270";"MC008BT/A";"LETTORE MP4 APPLE IPOD TOUCH 32GB NEW 3a GENERAZIONE Garanzia Italiana";"iPod touch: ovvero tutto ci&ograve; che hai sempre amato di un iPod, e molto di pi&ugrave;. Guarda i tuoi filmati sul brillante display da 3,5&quot;&quot;. Usa la rivoluzionaria tecnologia Multi-Touch per sfogliare i tuoi brani in Cover Flow. E se hai voglia di qualcosa di nuovo, con iTunes fai acquisti con un tocco di dita. Tu ascolti la tua musica, e ora la tua musica ascolta te. I nuovi modelli di iPod touch da 32GB e 64GB includono Controllo Vocale. iPod touch 32 GB, contiene fino a 7000 brani, 40.000 foto, 40 ore di video, Multi-Touch widescreen da 3,5&quot;&quot;, Risoluzione di 480x320 pixel a 163ppi, Batteria agli ioni di litio integrata, Wi-Fi (802.11b / g) , Supporto Nike + iPod integrato, Auricolari, Cavo USB 2.0, Bluetooth, Adattatore dock per connessione PC / Mac. Versione 3GMEMORIAArchiviazione/ capacit&agrave; 32 gb Velocit&agrave; trasferimento 0,480 mb/s DISPLAYTouchscreen  S&igrave;  Tipo Display Multi-Touch  Display a colori S&igrave;  Dimensione display (diagonale) 3,500 &quot; Retroilluminazione Led  Risoluzione (W) 480 px Risoluzione (H) 320 px Dpi  163  CARATTERISTICHEFunzione Recorder No  Colore primario Nero  Colore secondario nessuno      Lingue Supporto per 17 lingue: inglese, francese, tedesco, giapponese, olandese, italiano, spagnolo, portoghese, danese, finlandese, norvegese, svedese, coreano, cinese semplificato, cinese tradizionale, russo, polacco  FUNZIONIRegistrazione vocale S&igrave;  Radio No  INTERFACCIAConnettore dock S&igrave;  Wi-Fi (802.11b/ g) S&igrave;  Bluetooth  No  Minijack stereo S&igrave;  USB  S&igrave;  Video component S&igrave;  Tipologia Minijack      BATTERIETipologia Batteria ricaricabile  Durata della batteria 36 hr Tempo di carica 2 hr     DIMENSIONIAltezza 11 cm Larghezza 6,180 cm Profondit&agrave; 0,850 cm Peso 115 gr FORMATI AUDIO SUPPORTATIAAC (da 16 a 320Kbps) S&igrave;  Protected AAC S&igrave;  MP3 VBR S&igrave;  Audible S&igrave;  Apple Lossless S&igrave;  WAV  S&igrave;  FORMATI AUDIO SUPPORTATIAIFF S&igrave;      FORMATI IMMAGINE SUPPORTATIJPEG  S&igrave;  BMP  S&igrave;  GIF  S&igrave;  TIFF  S&igrave;  PSD S&igrave;  PNG S&igrave;  FORMATI VIDEO SUPPORTATIH.264 S&igrave;  M4v S&igrave;  Mp4 S&igrave;  Mov S&igrave;  FUNZIONI DI REGISTRAZIONEWav  No  MPEG-4  No  Risoluzione di registrazione (W) 0,00 px Risoluzione di registrazione (H) 0,00 px AVI  No      FUNZIONI DI RIPRODUZIONERipetizione S&igrave;  Ripetizione casuale S&igrave;  Tasto Hold (blocca tasti) S&igrave;  Equalizzatore No  CONTENUTO CONFEZIONECustodia inclusa No  Guida utente cartacea No  Auricolari S&igrave;  Cavo USB 2.0 S&igrave;  Adattatore dock S&igrave;  Guida digitale No  REQUISITIUnit&agrave; CD-ROM necessaria No      Requisiti di sistema per Mac Mac con porta USB 2.0 Mac OS X v10.4.10 o successivo iTunes 8 o successivo8   Requisiti di sistema per Windows PC con porta USB 2.0 Windows Vista oppure Windows XP Home o Professional con Service Pack 3 o successivo iTunes 8 o successivo8  Requisiti ambientali Temperatura operativa: da 0° a 35° C Temperatura non operativa: da -20° a 45° C Umidit&agrave; relativa: da 5% a 95% in assenza di condensa Altitudine operativa massima: 3000 m   SOFTWARESoftware  iTunes      DIMENSIONI CON IMBALLOLato A 12 cm Lato B 7 cm Lato C 3 cm";"APPLE";"3";"0";"231.18";"Non Disponibile";"http://server2/articolo.aspx?id=13536&comparatore=PGSYSTEM";"http://server2/Public/foto/_lett_apple_mc008bt.jpg";"http://server2/Public/foto/lett_apple_mc008bt.jpg";"7.50";#Comparatore#
"Elettronica TV";"LETTORI MP3 - MP4";"Lettori MP3 / MP4";"";"8034049821779";"13NXM3CI02001";"LETTORE MP3 NILOX CLIP TUBE 2GB COLORE BLACK";"Il nuovo lettore clip tube Nilox si caratterizza per le sue dimensioni sottilissime e per i suoi colori accattivanti e giovanili. Un cilindro di 5 cm di lunghezza e meno di 1 centimetro di diametro per memorizzare ore ed ore di musica, grazie ai suoi tagli da 2 e 4 GB. La pratica molletta e la sua estrema leggerezza ne consentono l'aggancio direttamente sulla maglietta da sport o sui pantaloncini da jogging. MEMORIAArchiviazione/ capacit&agrave; 2 gb Velocit&agrave; trasferimento 480 mb/s DISPLAYTouchscreen  No  Tipo Display Non presente  Display a colori No  Dimensione display (diagonale) 0,00 &quot; Retroilluminazione No  Risoluzione (W) 0,00 px Risoluzione (H) 0,00 px     CARATTERISTICHEFirmware aggiornabile No  Funzione Recorder No  Colore primario Nero      Lingue Nessuna  FUNZIONIRegistrazione vocale No  Radio No  INTERFACCIAConnettore dock No  Wi-Fi (802.11b/ g) No  Bluetooth  No  Minijack stereo No  USB  S&igrave;  Video component No  Tipologia Jack 3,5mm      BATTERIETipologia Batteria ricaricabile  Durata della batteria 6 hr Tempo di carica 2 hr     DIMENSIONIAltezza 4,900 cm Larghezza 2,300 cm Profondit&agrave; 1,400 cm Peso 9 gr FORMATI AUDIO SUPPORTATIAAC (da 16 a 320Kbps) No  Protected AAC No  FORMATI AUDIO SUPPORTATIMP3 VBR S&igrave;  Audible No  Apple Lossless No  WAV  S&igrave;  AIFF No      FORMATI IMMAGINE SUPPORTATIJPEG  No  BMP  No  GIF  No  TIFF  No  PSD No  PNG No  FORMATI VIDEO SUPPORTATIH.264 No  M4v No  Mp4 No  Mov No  FUNZIONI DI REGISTRAZIONEWav  No  MPEG-4  No  Risoluzione di registrazione (W) 0,00 px Risoluzione di registrazione (H) 0,00 px AVI  No      FUNZIONI DI RIPRODUZIONERipetizione No  Ripetizione casuale No  Tasto Hold (blocca tasti) No  Equalizzatore No  CONTENUTO CONFEZIONECustodia inclusa No  Auricolari S&igrave;  Cavo USB 2.0 S&igrave;  Adattatore dock No  Guida digitale S&igrave;      SOFTWARESoftware  nessuno (non necessario)";"NILOX";"1";"0";"17.90";"Non Disponibile";"http://server2/articolo.aspx?id=13405&comparatore=PGSYSTEM";"http://server2/Public/foto/_mp3nilox_clip_tube_black.jpg";"http://server2/Public/foto/mp3nilox_clip_tube_black.jpg";"7.50";#Comparatore#
"Elettronica TV";"LETTORI MP3 - MP4";"Lettori MP3 / MP4";"";"8034049821793";"13NXM3CI02002";"LETTORE MP3 NILOX CLIP TUBE 2GB COLORE RED";"Il nuovo lettore clip tube Nilox si caratterizza per le sue dimensioni sottilissime e per i suoi colori accattivanti e giovanili. Un cilindro di 5 cm di lunghezza e meno di 1 centimetro di diametro per memorizzare ore ed ore di musica, grazie ai suoi tagli da 2 e 4 GB. La pratica molletta e la sua estrema leggerezza ne consentono l'aggancio direttamente sulla maglietta da sport o sui pantaloncini da jogging. MEMORIAArchiviazione/ capacit&agrave; 2 gb Velocit&agrave; trasferimento 480 mb/s DISPLAYTouchscreen  No  Tipo Display Non presente  Display a colori No  Dimensione display (diagonale) 0,00 &quot; Retroilluminazione No  Risoluzione (W) 0,00 px Risoluzione (H) 0,00 px     CARATTERISTICHEFirmware aggiornabile No  Funzione Recorder No  Colore primario Red      Lingue Nessuna  FUNZIONIRegistrazione vocale No  Radio No  INTERFACCIAConnettore dock No  Wi-Fi (802.11b/ g) No  Bluetooth  No  Minijack stereo No  USB  S&igrave;  Video component No  Tipologia Jack 3,5mm      BATTERIETipologia Batteria ricaricabile  Durata della batteria 6 hr Tempo di carica 2 hr     DIMENSIONIAltezza 4,900 cm Larghezza 2,300 cm Profondit&agrave; 1,400 cm Peso 9 gr FORMATI AUDIO SUPPORTATIAAC (da 16 a 320Kbps) No  Protected AAC No  FORMATI AUDIO SUPPORTATIMP3 VBR S&igrave;  Audible No  Apple Lossless No  WAV  S&igrave;  AIFF No      FORMATI IMMAGINE SUPPORTATIJPEG  No  BMP  No  GIF  No  TIFF  No  PSD No  PNG No  FORMATI VIDEO SUPPORTATIH.264 No  M4v No  Mp4 No  Mov No  FUNZIONI DI REGISTRAZIONEWav  No  MPEG-4  No  Risoluzione di registrazione (W) 0,00 px Risoluzione di registrazione (H) 0,00 px AVI  No      FUNZIONI DI RIPRODUZIONERipetizione No  Ripetizione casuale No  Tasto Hold (blocca tasti) No  Equalizzatore No  CONTENUTO CONFEZIONECustodia inclusa No  Auricolari S&igrave;  Cavo USB 2.0 S&igrave;  Adattatore dock No  Guida digitale S&igrave;      SOFTWARESoftware  nessuno (non necessario)";"NILOX";"1";"0";"17.90";"Non Disponibile";"http://server2/articolo.aspx?id=13407&comparatore=PGSYSTEM";"http://server2/Public/foto/_mp3nilox_clip_tube_red.jpg";"http://server2/Public/foto/mp3nilox_clip_tube_red.jpg";"7.50";#Comparatore#
